U0(mV)	U90(mV)	I(mA)	errorU0(%)	errorU90(%)	TxV(V)	
203.53094	7.51036	0.01	0	1	2	
218.22325	7.17466	0.01	0	0	2	
191.75428	5.40457	0.01	0	0	3	
189.74365	5.22579	0.01	0	0	2	
205.7333	5.6222	0.01	0	1	4	
184.28063	5.02562	0.01	0.1	0	4	
223.55438	7.06512	0.01	0	0	5	
266.4147	9.24423	0.01	0	0	6	
245.76383	8.67464	0.01	0	0	6	
142.71228	6.83856	0.01	0.3	4	2	
161.9683	8.63461	0.01	0.1	2	2	
170.67955	9.63174	0.01	0	1	2	
190.56681	10.17422	0.01	0	2	2	
165.98678	9.12762	0.01	0	2	3	
170.51272	8.77413	0.01	0	1	2	
147.55833	7.36786	0.01	0	0	5	
141.99089	7.26746	0.01	0	0	4	
132.33758	6.81011	0.01	0	0	5	
161.01031	8.37898	0.01	0	0	5	
169.40368	9.2618	0.01	0	0	6	
123.50154	9.36329	0.01	0.3	1	2	
135.9915	9.29845	0.01	0.4	0	2	
143.08126	10.03512	0.01	0.2	0	3	
124.73314	8.45034	0.01	0.2	1	4	
116.63433	8.14485	0.01	0.2	1	4	
100.72141	7.29741	0.01	0.1	1	5	
93.31177	7.00927	0.01	0	0	6	
115.18654	8.55872	0.01	0	0	6	
101.30938	10.36225	0.01	0.1	0	4	
91.09511	9.50898	0.01	0.2	2	3	
81.59436	8.34691	0.01	0	1	5	
84.89428	8.2636	0.01	0	1	5	
71.86557	7.20969	0.01	0	0	6	
64.34458	8.3671	0.01	0.1	0	5	
58.18107	7.30325	0.01	0	0	5	
23.10.2019	12:00:00					
2.46						
13.72						
217.67399	3.62954	0.01	0	2	1	
269.85302	4.52323	0.01	0	1	2	
210.10119	3.34837	0.01	0	7	2	
227.50161	3.52217	0.01	0	0	2	
244.21881	4.115	0.01	0	2	3	
318.52319	5.31586	0.01	0	0	2	
212.96911	3.33859	0.01	0	1	2	
294.10549	4.11183	0.01	0	0	3	
239.1282	2.54226	0.01	0.1	0	2	
208.99424	2.02513	0.01	0	0	2	
227.97123	2.53346	0.01	0	0	3	
285.55844	3.27918	0.01	0	0	2	
254.11645	3.41458	0.01	0	3	4	
431.49749	7.55402	0.01	0	3	4	
407.31436	8.24849	0.01	0	1	5	
427.07653	8.17872	0.01	0	3	8	
408.09548	7.84549	0.01	0	1	7	
225.51783	8.12166	0.01	0	2	2	
182.90258	6.84423	0.01	0	1	2	
209.41941	7.57689	0.01	0	0	2	
247.16746	9.23964	0.01	0	1	2	
219.18577	7.96556	0.01	0	0	3	
212.19839	7.41816	0.01	0.1	1	2	
234.07691	7.00029	0.01	0.1	1	2	
206.4203	5.3157	0.01	0.3	8	3	
201.15826	5.14176	0.01	0.1	1	2	
219.51501	6.1443	0.01	0.1	3	4	
199.8412	6.14801	0.01	0	0	4	
240.09033	8.93511	0.01	0	1	5	
284.19488	10.88945	0.01	0	0	6	
262.80618	10.62262	0.01	0	0	6	
146.90272	8.96894	0.01	0	3	2	
165.38725	9.74448	0.01	0.1	2	2	
171.75497	10.6849	0.01	0.1	0	2	
195.10499	11.2719	0.01	0.1	1	2	
173.85823	9.57039	0.01	0.1	2	3	
181.46566	8.30433	0.01	0.3	1	3	
157.61393	7.87008	0.01	0	1	5	
150.01737	7.45054	0.01	0.1	2	5	
140.49208	7.01062	0.01	0.1	2	5	
172.00028	9.46534	0.01	0	1	6	
181.65115	11.10204	0.01	0.2	3	6	
126.45812	11.15468	0.01	0.4	8	2	
137.93966	10.83656	0.01	0.2	1	2	
146.83006	10.15991	0.01	0.3	0	3	
129.08656	8.70147	0.01	0.6	8	4	
123.24962	9.55166	0.01	0.4	5	5	
107.32337	7.65282	0.01	0.2	2	5	
97.94565	7.71596	0.01	0	0	6	
120.76322	10.18421	0.01	0.4	5	6	
102.20984	10.85929	0.01	0	1	4	
92.49721	9.93752	0.01	0.2	0	3	
83.41786	8.96269	0.01	0	1	5	
88.07482	8.72131	0.01	0.1	1	5	
75.17978	7.90199	0.01	0	0	6	
64.04907	8.31256	0.01	0.2	2	5	
58.74019	7.58706	0.01	0.2	0	5	
23.10.2019	18:00:00					
7.16						
13.69						
162.88835	2.13069	0.01	0	0	1	
218.65565	2.73956	0.01	0	2	2	
173.5032	2.4855	0.01	0	0	2	
191.62261	2.65165	0.01	0	1	1	
207.77789	3.2071	0.01	0	0	3	
260.57916	3.98	0.01	0	2	2	
171.37683	2.20969	0.01	0	5	2	
230.19177	3.00654	0.01	0	0	2	
181.30046	2.2315	0.01	0	4	1	
164.70256	1.69181	0.01	0	2	1	
181.53463	1.94052	0.01	0	4	2	
224.96757	2.21432	0.01	0	5	2	
217.17929	2.58925	0.01	0	2	4	
364.05993	5.19942	0.01	0	0	4	
364.59353	5.9206	0.01	0	0	5	
395.33035	5.81623	0.01	0	3	7	
381.52938	6.08481	0.01	0	1	6	
180.97917	4.43352	0.01	0.2	5	1	
152.03633	4.48607	0.01	0.1	4	2	
174.93614	5.34759	0.01	0	2	2	
204.04949	6.29225	0.01	0	2	1	
180.78944	5.77804	0.01	0	0	2	
170.313	5.66189	0.01	0.1	2	2	
183.61274	5.01557	0.01	0.1	4	2	
161.97103	4.08776	0.01	0	0	3	
161.11752	3.97036	0.01	0	0	2	
177.22392	4.3055	0.01	0	0	4	
165.72128	4.31039	0.01	0	0	4	
204.8069	6.2454	0.01	0	0	4	
244.23068	8.58309	0.01	0	0	5	
236.09768	8.59505	0.01	0	0	5	
124.83995	6.34155	0.01	0	2	1	
143.2801	7.25092	0.01	0	2	1	
145.76193	7.52706	0.01	0	2	2	
161.01206	8.03218	0.01	0	3	1	
140.98988	7.02385	0.01	0	1	3	
146.62162	6.65125	0.01	0	1	2	
130.93624	5.58915	0.01	0	0	4	
127.63944	5.42253	0.01	0.1	2	4	
120.62162	5.25557	0.01	0.2	1	5	
146.4326	6.76427	0.01	0	0	5	
158.03988	7.83671	0.01	0.1	0	5	
111.33654	6.98178	0.01	0.1	2	1	
121.82962	6.96951	0.01	0.2	1	2	
124.01506	8.34669	0.01	0.2	5	2	
109.93594	7.17366	0.01	0	0	3	
104.50069	6.93727	0.01	0	2	4	
92.30082	6.29212	0.01	0	1	5	
87.97049	6.06264	0.01	0	0	5	
107.08222	7.46754	0.01	0	1	5	
91.56322	8.52188	0.01	0	1	3	
83.47981	8.3029	0.01	0.4	2	3	
72.91271	6.41988	0.01	0.3	5	5	
76.61563	6.56961	0.01	0.1	0	5	
66.55358	5.75766	0.01	0.1	1	5	
59.38919	6.44484	0.01	0	2	5	
53.71881	5.48833	0.01	0	3	5	
24.10.2019	0:00:00					
1.65						
13.52						
156.97525	1.94822	0.01	0	1	1	
222.67701	2.9341	0.01	0	0	2	
172.29536	2.49044	0.01	0	1	1	
198.9839	2.78272	0.01	0	0	1	
207.99809	3.24815	0.01	0	0	3	
272.96304	4.14933	0.01	0	0	2	
181.91954	2.59288	0.01	0	1	2	
244.62724	3.42668	0.01	0	0	2	
214.40971	2.79375	0.01	0	2	1	
182.93945	2.07575	0.01	0	2	2	
197.80268	2.3358	0.01	0	0	2	
249.13368	3.01996	0.01	0	0	2	
228.49856	3.05631	0.01	0	1	4	
374.8724	5.46473	0.01	0	0	4	
365.72671	5.93439	0.01	0	1	5	
386.09072	5.86853	0.01	0	2	7	
377.62292	6.63763	0.01	0	0	6	
184.6425	5.42903	0.01	0	2	1	
159.14424	5.05217	0.01	0	1	2	
181.74984	5.61791	0.01	0	2	1	
214.4848	6.68488	0.01	0	2	1	
188.23896	6.28053	0.01	0	1	2	
181.43766	6.06019	0.01	0	2	2	
206.29521	6.27683	0.01	0	0	2	
188.09046	5.1179	0.01	0	0	3	
176.30473	4.78952	0.01	0	0	2	
193.9839	5.27835	0.01	0	0	4	
182.60899	4.9439	0.01	0	0	4	
215.67372	6.42557	0.01	0.1	0	5	
250.71653	8.34377	0.01	0	0	5	
238.75375	8.22598	0.01	0	0	5	
131.54673	5.62801	0.01	0.3	3	1	
149.66993	5.90707	0.01	0.4	7	1	
147.77148	7.46149	0.01	0	1	2	
166.16285	8.03771	0.01	0	2	1	
151.86738	7.60555	0.01	0	1	3	
162.18943	7.63924	0.01	0	2	2	
146.04533	6.83727	0.01	0	1	4	
139.69395	6.79016	0.01	0	1	4	
130.26737	6.52248	0.01	0	0	4	
155.22251	7.8948	0.01	0	0	5	
163.89653	8.89861	0.01	0	0	5	
112.246	8.7713	0.01	0	0	1	
122.05089	8.77436	0.01	0.1	0	2	
127.29275	8.1819	0.01	0.2	1	2	
114.85275	7.03894	0.01	0.2	0	3	
111.29755	7.48152	0.01	0.1	0	4	
101.76461	6.70533	0.01	0.1	0	5	
93.82144	6.25028	0.01	0.1	1	5	
112.44073	7.34626	0.01	0.2	2	5	
93.26341	8.6181	0.01	0.1	1	3	
85.90294	8.05275	0.01	0	1	3	
76.15209	7.20524	0.01	0	1	4	
81.43435	7.31013	0.01	0	1	5	
71.95379	6.73717	0.01	0	1	5	
61.19997	7.26595	0.01	0	1	5	
56.68173	6.72047	0.01	0	1	5	
24.10.2019	6:00:00					
0.46						
12.94						
189.87774	2.88359	0.01	0	0	1	
274.63018	3.69808	0.01	0	0	2	
208.77095	3.15384	0.01	0	0	2	
242.33653	3.07178	0.01	0	2	5	
238.89888	4.97209	0.01	0	7	3	
301.90936	5.8016	0.01	0.1	1	2	
205.98539	3.04117	0.01	0	0	5	
278.51733	4.33784	0.01	0	0	2	
252.34529	3.44121	0.01	0	4	1	
210.07452	2.57681	0.01	0	3	2	
220.93244	2.93166	0.01	0	0	2	
283.46624	3.84129	0.01	0	0	2	
256.75122	3.90151	0.01	0	0	4	
412.76052	7.39041	0.01	0	0	4	
395.52655	7.83592	0.01	0	0	5	
413.63598	7.5121	0.01	0	0	7	
406.8782	7.59965	0.01	0	0	7	
218.07701	8.24432	0.01	0	0	2	
191.45272	7.30702	0.01	0	0	2	
211.35726	7.96838	0.01	0	0	2	
240.80693	8.06185	0.01	0	1	2	
201.91735	7.50072	0.01	0.1	1	3	
205.50373	6.46863	0.01	0.1	0	2	
240.94088	7.06529	0.01	0.2	7	5	
218.92639	5.95067	0.01	0.1	1	3	
198.13088	4.98015	0.01	0.1	4	2	
217.3468	6.75396	0.01	0	0	4	
210.05406	6.72626	0.01	0	0	4	
245.21388	8.92039	0.01	0	0	4	
280.32962	11.08898	0.01	0	0	5	
264.10003	10.763	0.01	0	0	6	
152.69451	9.61794	0.01	0	2	2	
167.44422	10.33815	0.01	0	2	1	
160.55519	10.02653	0.01	0	0	2	
181.18347	10.31713	0.01	0	0	2	
170.96792	9.35393	0.01	0.1	0	3	
184.94744	8.67491	0.01	0.2	0	2	
164.22958	8.11937	0.01	0.1	0	4	
154.37683	7.77736	0.01	0.1	0	4	
144.7957	7.37171	0.01	0.1	1	5	
175.57324	9.02868	0.01	0.1	2	5	
184.03732	10.8282	0.01	0	0	5	
122.35268	11.09017	0.01	0	1	2	
132.41069	10.96159	0.01	0.1	0	2	
137.09707	10.28894	0.01	0.1	1	2	
125.0987	9.02258	0.01	0.2	0	4	
122.04241	9.23874	0.01	0.1	0	4	
113.39823	8.43265	0.01	0.1	0	5	
102.71131	7.62344	0.01	0.1	1	6	
121.77824	9.34001	0.01	0.1	1	6	
98.51174	10.51308	0.01	0.1	1	4	
90.61009	9.78037	0.01	0	1	3	
79.88256	8.66944	0.01	0	1	5	
86.35529	8.84374	0.01	0	1	5	
77.61824	8.1669	0.01	0	1	6	
61.51184	8.46869	0.01	0	1	5	
57.98517	7.83913	0.01	0	1	5	
24.10.2019	12:00:00					
1.79						
13.2						
227.91697	4.1254	0.01	0	1	2	
327.63949	4.98621	0.01	0.1	1	2	
250.67106	4.26088	0.01	0	0	2	
284.21798	3.9096	0.01	0.2	10	5	
280.31246	4.72184	0.01	0	2	3	
349.28265	5.07583	0.01	0.1	5	2	
231.00769	4.05453	0.01	0	1	3	
313.47555	5.33539	0.01	0	0	3	
283.6788	4.38039	0.01	0	4	2	
233.64248	3.06376	0.01	0	3	2	
237.53317	3.35278	0.01	0	0	3	
307.30197	4.44876	0.01	0	0	2	
277.89086	4.5312	0.01	0	0	4	
434.98022	8.27112	0.01	0	0	4	
415.83114	8.65349	0.01	0	0	5	
432.14053	8.2375	0.01	0	0	7	
424.90646	8.31805	0.01	0	0	7	
250.63542	10.92109	0.01	0	0	3	
219.44883	9.01343	0.01	0.1	1	2	
239.58049	9.05688	0.01	0.1	1	2	
269.22589	9.30447	0.01	0.1	0	2	
230.38783	8.5983	0.01	0.1	0	3	
226.28756	7.92542	0.01	0.2	2	2	
268.11129	8.79474	0.01	0.1	4	3	
241.11935	7.94746	0.01	0	0	3	
211.32456	6.81065	0.01	0	0	2	
232.30751	7.85989	0.01	0	0	4	
230.31199	7.69625	0.01	0	0	4	
264.89739	9.78059	0.01	0	0	5	
298.50592	11.64517	0.01	0.1	0	6	
279.9345	11.43719	0.01	0	0	6	
168.17086	10.33097	0.01	0.3	1	2	
183.72071	9.90199	0.01	0.4	4	2	
173.1365	11.19355	0.01	0.1	1	2	
191.91304	12.49257	0.01	0	2	2	
186.82621	11.79598	0.01	0	1	3	
201.83743	12.10078	0.01	0	1	3	
176.05184	10.32454	0.01	0	0	5	
163.62934	9.59953	0.01	0	0	4	
153.57141	9.24624	0.01	0	0	5	
187.74588	11.21239	0.01	0	0	6	
196.66999	11.86712	0.01	0.1	1	6	
127.77021	11.01421	0.01	0.4	1	2	
140.40798	11.86387	0.01	0.4	1	3	
145.64375	11.08699	0.01	0.2	2	3	
132.08766	11.22784	0.01	0.1	0	4	
128.74964	11.28699	0.01	0	1	4	
119.87321	10.30877	0.01	0	1	5	
108.96071	8.86692	0.01	0	1	6	
126.464	11.14532	0.01	0	0	6	
100.42594	12.36932	0.01	0	1	4	
91.47154	11.04779	0.01	0	0	4	
80.38184	9.50602	0.01	0.1	0	5	
87.68411	9.42811	0.01	0.2	0	5	
79.56694	8.51681	0.01	0.2	0	6	
59.55241	8.22951	0.01	0.2	0	5	
56.85103	7.9288	0.01	0.2	0	5	
24.10.2019	18:00:00					
2.38						
13.74						
165.26029	2.33253	0.01	0	0	1	
244.93368	3.63484	0.01	0	0	2	
188.49403	3.24977	0.01	0.2	14	2	
214.18774	3.15236	0.01	0	0	2	
215.59172	4.49235	0.01	0.3	2	3	
300.63488	8.08173	0.01	0.5	14	2	
188.26744	2.52109	0.01	0.1	13	3	
251.20724	3.27961	0.01	0	1	2	
210.71725	2.55675	0.01	0	0	2	
192.00694	1.95335	0.01	0	7	2	
210.7358	2.61915	0.01	0.2	12	3	
289.67068	3.37572	0.01	0	0	2	
273.0642	4.38786	0.01	0	0	4	
422.56362	6.95126	0.01	0.1	8	4	
409.01577	7.89158	0.01	0	1	5	
426.99539	7.79852	0.01	0	3	7	
414.91714	8.04969	0.01	0	1	6	
193.45864	6.49359	0.01	0	1	2	
161.968	5.56857	0.01	0	2	2	
175.582	6.17019	0.01	0.3	6	2	
213.45135	6.01307	0.01	0.1	0	2	
192.80693	8.12595	0.01	0.5	10	3	
172.42678	4.18469	0.01	0.2	3	2	
192.18885	4.99562	0.01	0	1	2	
175.86907	4.73504	0.01	0	2	3	
175.48715	4.86577	0.01	0	2	2	
204.0142	6.66726	0.01	0.1	5	4	
210.26998	6.87802	0.01	0	0	4	
245.75885	9.20054	0.01	0	1	5	
273.87335	10.73876	0.01	0	0	5	
256.50515	10.25326	0.01	0	0	6	
122.3364	7.28855	0.01	0	0	2	
149.64071	7.71834	0.01	0	0	2	
147.63807	7.49982	0.01	0.1	0	2	
165.51225	7.4875	0.01	0.1	4	2	
139.46911	6.54548	0.01	0	2	3	
145.33804	6.4686	0.01	0.1	3	2	
130.7841	6.06273	0.01	0.1	2	4	
137.18534	6.49283	0.01	0.1	2	4	
136.40087	7.19882	0.01	0	0	5	
165.01968	8.78535	0.01	0.1	3	6	
168.43972	9.74991	0.01	0	0	5	
111.40036	8.85814	0.01	0	1	2	
121.88887	9.16087	0.01	0	3	2	
122.25601	9.47258	0.01	0.3	6	2	
101.6866	7.57428	0.01	0	2	4	
96.2401	7.06475	0.01	0	1	4	
90.062	6.40179	0.01	0.2	0	5	
88.43002	6.29338	0.01	0.2	0	6	
108.72319	7.5422	0.01	0.1	2	6	
84.19344	7.69077	0.01	0.2	1	4	
78.89662	6.53938	0.01	1	6	3	
65.58266	6.38498	0.01	1	8	5	
68.40631	6.34611	0.01	0	0	5	
62.13482	5.91923	0.01	0	0	5	
51.14753	5.7876	0.01	1	9	5	
47.5868	6.19836	0.01	0.6	4	5	
25.10.2019	0:00:00					
2.36						
13.54						
173.74516	2.65765	0.01	0	1	1	
239.92276	3.5504	0.01	0	0	2	
182.58276	2.87029	0.01	0	1	2	
220.01884	3.14412	0.01	0	5	3	
221.96839	5.40102	0.01	0	16	3	
297.18377	3.92543	0.01	0.1	17	2	
203.81536	2.80363	0.01	0	1	2	
284.6715	3.63561	0.01	0	0	3	
237.99589	2.66057	0.01	0.1	2	2	
215.12094	2.08143	0.01	0	3	2	
218.32514	2.39903	0.01	0	3	3	
288.87622	3.72246	0.01	0	1	2	
255.58506	3.8734	0.01	0	0	4	
391.4266	6.85025	0.01	0	0	4	
377.96981	7.34893	0.01	0	0	5	
385.85891	6.87013	0.01	0	0	7	
367.26065	6.78277	0.01	0	0	6	
191.29443	6.60899	0.01	0	2	2	
167.46778	5.98247	0.01	0	1	2	
190.27134	6.59175	0.01	0	1	2	
223.8133	7.69308	0.01	0	0	2	
197.60412	7.90921	0.01	0	0	3	
199.18722	6.83099	0.01	0	1	2	
223.91842	6.70571	0.01	0.1	1	2	
201.05288	5.54814	0.01	0.1	0	3	
189.93354	5.16042	0.01	0.1	0	2	
215.89486	6.19619	0.01	0	0	4	
210.03935	6.01515	0.01	0.1	2	4	
235.67738	7.66069	0.01	0.1	2	4	
270.32736	10.35468	0.01	0	0	5	
255.49188	9.98742	0.01	0	0	5	
133.45544	6.93311	0.01	0	3	2	
154.29138	8.36656	0.01	0	1	2	
154.53282	8.72905	0.01	0	2	2	
174.60234	10.04819	0.01	0.1	3	2	
159.80746	9.12051	0.01	0	1	3	
169.44343	9.04921	0.01	0	0	2	
148.6509	7.68734	0.01	0	0	4	
147.738	7.51777	0.01	0.1	0	4	
140.56057	7.19162	0.01	0.1	0	5	
171.65757	8.92413	0.01	0	0	5	
176.6471	10.21443	0.01	0	0	5	
114.7897	9.07674	0.01	0	2	2	
127.30935	9.91547	0.01	0	2	2	
132.74687	10.27907	0.01	0	2	2	
118.24928	9.09126	0.01	0	0	3	
111.21675	8.86728	0.01	0	0	4	
102.69062	8.13827	0.01	0	0	5	
97.44988	7.58569	0.01	0	0	5	
114.57414	8.71407	0.01	0.1	0	5	
91.53836	8.53783	0.01	0.3	0	4	
85.09599	7.92135	0.01	0.3	0	3	
74.62729	7.32651	0.01	0.2	0	4	
80.52748	7.37672	0.01	0.2	0	5	
70.54277	6.80477	0.01	0.2	1	5	
58.1569	6.80619	0.01	0.4	1	5	
54.42072	6.49169	0.01	0.2	1	5	
25.10.2019	6:00:00					
2.32						
12.92						
181.19351	2.59772	0.01	0	0	1	
242.33584	3.09145	0.01	0	0	2	
184.25178	2.46472	0.01	0	1	2	
224.95356	2.76376	0.01	0.1	4	2	
226.22598	3.27936	0.01	0	4	3	
319.84399	5.26178	0.01	0	0	2	
216.32295	3.58045	0.01	0	0	2	
312.65823	5.14746	0.01	0	0	2	
263.66326	4.04579	0.01	0	3	2	
236.23715	3.11837	0.01	0	2	2	
233.61535	3.37357	0.01	0	0	2	
313.45648	4.6725	0.01	0	0	2	
278.27151	4.47602	0.01	0	0	4	
414.22244	7.5676	0.01	0	0	4	
402.54653	7.8843	0.01	0	1	5	
407.48825	7.14393	0.01	0	1	7	
395.41375	7.07073	0.01	0	0	6	
195.13171	6.04994	0.01	0.1	0	2	
171.85614	5.3726	0.01	0.1	1	2	
198.15122	6.37378	0.01	0.1	0	2	
235.76605	6.67218	0.01	0.2	5	2	
202.58883	8.46231	0.01	0	2	3	
216.05661	7.99997	0.01	0	0	2	
247.82641	8.89094	0.01	0	0	2	
222.33892	7.33592	0.01	0	0	3	
204.55128	6.69234	0.01	0	1	2	
234.10189	7.42251	0.01	0	0	4	
231.82656	7.13741	0.01	0.1	0	4	
257.3225	9.27261	0.01	0	0	4	
290.83779	11.32283	0.01	0.1	0	5	
276.0773	10.85571	0.01	0	1	6	
135.94186	7.48788	0.01	0.1	2	2	
158.46022	8.94821	0.01	0	0	2	
159.93995	9.2735	0.01	0	1	2	
189.73599	10.61107	0.01	0	2	2	
173.42544	10.29731	0.01	0	1	3	
185.17315	10.69951	0.01	0	1	2	
159.92231	9.10776	0.01	0	0	4	
157.90092	9.14305	0.01	0	0	4	
151.65727	8.91137	0.01	0	0	5	
186.2566	10.49073	0.01	0.1	0	6	
190.94499	11.10166	0.01	0.1	0	5	
117.3506	8.75249	0.01	0.3	0	2	
132.99627	9.71846	0.01	0.3	1	2	
141.52415	9.72429	0.01	0.4	3	2	
126.26481	9.71288	0.01	0	1	4	
118.88227	9.7996	0.01	0.1	0	4	
109.99465	9.1169	0.01	0	0	5	
102.97586	8.70934	0.01	0	0	5	
120.84253	10.26971	0.01	0	0	6	
96.48551	10.48011	0.01	0	1	4	
89.33103	9.97368	0.01	0.1	1	3	
78.46504	8.82776	0.01	0.1	0	4	
84.31716	8.84184	0.01	0.1	1	5	
73.57942	7.94856	0.01	0.1	0	5	
58.93742	7.52228	0.01	0.3	0	5	
55.52194	6.85434	0.01	0.3	0	5	
25.10.2019	12:00:00					
2.52						
13.74						
168.81001	2.28638	0.01	0	0	1	
219.08059	3.12145	0.01	0	1	2	
169.69337	2.62575	0.01	0	6	2	
207.06021	3.0016	0.01	0	1	1	
209.6526	3.71027	0.01	0	8	3	
301.59295	6.42437	0.01	0.1	0	2	
211.35429	3.35704	0.01	0	0	2	
310.72299	4.97969	0.01	0	0	2	
261.84014	4.12032	0.01	0	2	2	
236.55198	2.95333	0.01	0	2	2	
235.40657	2.99648	0.01	0	1	3	
310.85464	4.49359	0.01	0	0	2	
280.58331	4.61766	0.01	0	0	4	
413.51715	7.37888	0.01	0.1	5	4	
404.26303	8.19525	0.01	0	2	5	
409.86199	7.82194	0.01	0	1	7	
401.55972	7.96451	0.01	0	0	6	
180.21815	5.03921	0.01	0	4	3	
159.83775	5.65573	0.01	0	2	2	
184.56074	6.28065	0.01	0	2	2	
220.12605	7.10308	0.01	0	1	2	
196.7624	6.5638	0.01	0.2	1	3	
209.33328	6.78945	0.01	0.2	2	2	
241.89649	6.93458	0.01	0.1	2	5	
218.57025	6.39556	0.01	0.1	2	3	
204.00675	5.84008	0.01	0.1	3	2	
232.61614	7.66366	0.01	0	0	4	
231.7463	7.93186	0.01	0	0	4	
259.06356	9.99826	0.01	0	0	4	
291.73419	12.31051	0.01	0	0	5	
276.19924	11.71405	0.01	0	0	6	
128.83934	7.42457	0.01	0.1	3	2	
149.63371	8.51931	0.01	0	0	2	
151.62463	8.63427	0.01	0	0	2	
178.57402	9.37371	0.01	0.1	3	2	
167.9813	8.36318	0.01	0	4	3	
180.00854	9.12673	0.01	0.1	0	2	
156.949	8.40269	0.01	0	0	6	
155.74569	8.28511	0.01	0.1	0	4	
151.23027	8.17404	0.01	0.2	3	5	
185.25711	10.87412	0.01	0	0	5	
190.7673	11.8769	0.01	0	1	5	
113.58313	9.2242	0.01	0	1	2	
129.28923	10.35475	0.01	0	1	2	
137.20252	11.12121	0.01	0.1	2	2	
123.32158	9.65151	0.01	0	0	3	
116.1625	9.58129	0.01	0	1	4	
106.89218	8.70905	0.01	0	0	5	
101.11565	7.80776	0.01	0.1	0	6	
118.42108	9.44287	0.01	0.1	0	6	
93.89933	8.88717	0.01	0.3	0	4	
87.05358	7.39165	0.01	0.4	0	3	
78.08891	7.73351	0.01	0.3	0	4	
83.53404	7.93617	0.01	0.2	0	5	
73.08939	7.27834	0.01	0.3	1	5	
58.92001	7.45731	0.01	0.3	5	5	
55.85098	7.42706	0.01	0	1	4	
25.10.2019	18:00:00					
5.78						
13.71						
146.9304	1.53193	0.01	0	0	1	
154.66825	1.34669	0.01	0	7	1	
143.2481	1.58883	0.01	0	0	1	
156.75604	2.01279	0.01	0	6	1	
186.84477	2.97389	0.01	0	3	2	
241.52828	4.40049	0.01	0	5	1	
171.17594	2.29646	0.01	0	0	2	
226.38961	2.9392	0.01	0	3	2	
206.63127	2.67213	0.01	0.1	0	1	
188.54762	2.25977	0.01	0	2	2	
202.17108	2.25895	0.01	0	3	2	
237.50773	2.65361	0.01	0	6	1	
227.80668	2.6013	0.01	0.1	3	3	
309.10922	4.20425	0.01	0	0	3	
333.36886	5.0222	0.01	0	0	4	
324.8551	4.7229	0.01	0	0	6	
321.7998	4.64131	0.01	0	2	5	
136.38404	3.57113	0.01	0.1	3	1	
125.74326	3.38978	0.01	0	2	2	
156.07948	4.50143	0.01	0.1	1	1	
193.40116	5.64116	0.01	0	2	1	
170.21858	5.48019	0.01	0.1	0	2	
159.81533	4.93096	0.01	0	1	2	
184.60076	5.08329	0.01	0.1	3	2	
178.98825	4.80423	0.01	0	0	3	
174.59417	4.41668	0.01	0	1	2	
192.29264	4.82925	0.01	0	0	3	
184.68746	4.69692	0.01	0	0	4	
199.9645	5.65521	0.01	0	3	4	
235.74848	7.34517	0.01	0	2	5	
227.21498	7.13838	0.01	0.1	2	5	
112.53072	4.30642	0.01	0.3	10	1	
133.92065	6.20188	0.01	0	0	2	
140.26097	6.43614	0.01	0	2	1	
145.71759	6.98553	0.01	0	3	1	
135.21887	6.56428	0.01	0	2	2	
142.40728	6.62741	0.01	0	3	2	
141.38684	6.57344	0.01	0	1	3	
140.36271	6.52657	0.01	0	0	3	
132.37719	6.22007	0.01	0	0	4	
148.34388	6.69524	0.01	0.1	1	5	
155.99612	7.8998	0.01	0	0	4	
100.07167	6.6244	0.01	0.1	2	1	
110.67366	7.41699	0.01	0.2	0	2	
117.44669	7.64179	0.01	0	2	1	
106.54586	6.95723	0.01	0	0	3	
101.56378	7.03909	0.01	0	1	3	
97.11982	6.93065	0.01	0	1	4	
95.4785	6.62527	0.01	0	0	5	
106.16574	7.42454	0.01	0	0	5	
85.55789	7.65078	0.01	0	0	3	
78.56129	6.82691	0.01	0	4	3	
72.33534	5.69952	0.01	0.8	3	3	
75.16076	6.15352	0.01	0.5	2	4	
68.65629	5.9	0.01	0.1	0	4	
56.41911	5.82358	0.01	0.1	1	4	
52.29908	5.08371	0.01	0.7	5	4	
26.10.2019	0:00:00					
2.86						
13.44						
130.43861	1.49381	0.01	0	1	0	
128.79307	1.44999	0.01	0	0	1	
130.81723	1.41899	0.01	0	2	1	
124.18062	1.30943	0.01	0	1	1	
159.61647	2.26727	0.01	0.1	1	2	
247.08941	4.49926	0.01	0	1	1	
173.86466	2.42108	0.01	0	0	2	
254.95484	3.25467	0.01	0	2	2	
225.46365	2.59961	0.01	0	3	1	
207.7207	2.02769	0.01	0	0	2	
210.10855	2.29844	0.01	0	0	2	
250.83311	2.68984	0.01	0	2	1	
245.4251	2.79741	0.01	0	2	3	
300.97387	4.07416	0.01	0	3	3	
336.4244	5.77157	0.01	0	0	4	
329.58886	5.62195	0.01	0	0	6	
331.86849	5.85049	0.01	0	0	5	
127.95602	3.20294	0.01	0	2	1	
113.35076	2.97642	0.01	0	1	2	
137.80879	3.56376	0.01	0	2	1	
189.43763	5.54625	0.01	0	2	1	
179.05476	5.62297	0.01	0	1	2	
171.46195	5.75329	0.01	0	1	1	
199.66754	6.10433	0.01	0	0	3	
195.66479	5.48648	0.01	0	0	3	
184.59082	4.31752	0.01	0.1	3	2	
208.8764	5.25217	0.01	0.1	3	3	
