U0(mV)	U90(mV)	I(mA)	errorU0(%)	errorU90(%)	TxV(V)	
06.02.2019	18:00:00 ! data and time
7.52 ! temperature c
13.69 ! External battery voltage V
50.68336	0.27814	0.01	0.1	36	0	
52.47442	0.16732	0.01	0	28	0	
53.43477	0.23383	0.01	0	4	0	
61.31814	0.26655	0.01	0	0	0	
55.71798	0.18704	0.01	0	9	0	
52.52538	0.13474	0.01	0	9	0	
54.74025	0.1459	0.01	0	5	0	
58.57995	0.1564	0.01	0	19	0	
39.96924	0.15111	0.01	0.1	18	0	
39.0379	0.22793	0.01	0	4	0	
40.70969	0.24417	0.01	0	0	0	
37.81719	0.2247	0.01	0	5	0	
35.60579	0.21828	0.01	0	20	1	
47.48206	0.27263	0.01	0	10	0	
54.38075	0.27322	0.01	0.1	28	0	
45.41396	0.29841	0.01	0	2	0	
42.20737	0.39334	0.01	0	4	0	
48.62723	0.29371	0.01	0.1	5	0	
56.26356	0.21031	0.01	0.1	0	1	
55.59594	0.30144	0.01	0	3	0	
49.79725	0.22033	0.01	0.1	15	0	
48.88147	0.25588	0.01	0.1	15	0	
34.77429	0.31328	0.01	0	6	0	
32.29822	0.288	0.01	0	14	1	
30.79708	0.2787	0.01	0	1	0	
38.2141	0.32792	0.01	0	6	0	
41.77189	0.54088	0.01	0	7	0	
43.16921	0.27781	0.01	0.1	13	0	
38.23181	0.24911	0.01	0	4	0	
38.10039	0.37703	0.01	0	3	0	
41.98997	0.25119	0.01	0	4	0	
46.28944	0.35539	0.01	0	5	0	
44.59281	0.44339	0.01	0	5	1	
26.61407	0.29625	0.01	0	7	0	
30.59939	0.37499	0.01	0.1	16	0	
31.11793	0.44931	0.01	0.2	0	0	
31.93695	0.39616	0.01	0	0	0	
34.92163	0.41549	0.01	0	6	0	
33.29617	0.431	0.01	0	4	0	
34.22169	0.42995	0.01	0.1	2	0	
33.43511	0.37172	0.01	0	5	0	
24.92884	0.18757	0.01	0.3	3	0	
24.82105	0.2785	0.01	0.4	22	0	
25.83694	0.29159	0.01	0.2	6	0	
28.55281	0.25921	0.01	0.2	11	0	
27.87085	0.40981	0.01	0	2	0	
20.36271	0.37897	0.01	0	4	0	
20.8677	0.3834	0.01	0	1	0	
15.12.2019	6:00:00					
-0.17						
13.02						
43.97738	0.14447	0.01	0	2	0	
47.35015	0.10501	0.01	0	0	0	
44.64167	0.09565	0.01	0	13	0	
45.94582	0.06938	0.01	0	29	0	
45.60629	0.13129	0.01	0	8	0	
48.38225	0.19079	0.01	0	1	0	
43.17417	0.16893	0.01	0	0	0	
74.68035	0.44228	0.01	0	13	1	
59.78655	0.17977	0.01	0	82	0	
61.45842	0.34046	0.01	0.1	31	0	
61.88925	0.22027	0.01	0	21	0	
62.92192	0.31139	0.01	0	0	0	
71.39844	0.37	0.01	0	0	0	
64.41172	0.2926	0.01	0	3	0	
60.4915	0.1798	0.01	0	5	0	
62.72553	0.20351	0.01	0	0	0	
67.6235	0.23264	0.01	0	5	0	
47.64558	0.18998	0.01	0	11	0	
45.91879	0.15984	0.01	0.1	23	0	
48.02088	0.3099	0.01	0	2	0	
44.79351	0.29052	0.01	0	1	0	
42.57122	0.24346	0.01	0	2	1	
56.27589	0.37113	0.01	0	0	0	
64.1316	0.19847	0.01	0.1	13	0	
52.71788	0.22127	0.01	0	2	0	
49.02061	0.35921	0.01	0	0	0	
56.36473	0.30221	0.01	0	3	0	
65.15718	0.28381	0.01	0	7	1	
63.81758	0.40403	0.01	0	6	0	
56.64789	0.44025	0.01	0	0	0	
55.43734	0.45072	0.01	0	1	1	
39.83893	0.38367	0.01	0	2	0	
37.1905	0.30406	0.01	0	14	0	
35.52576	0.34913	0.01	0	2	0	
44.60732	0.45582	0.01	0	3	0	
48.32446	0.68215	0.01	0.2	9	0	
49.6411	0.42149	0.01	0	2	0	
43.17251	0.28036	0.01	0.1	3	0	
43.28877	0.5136	0.01	0	1	0	
47.23592	0.36313	0.01	0	3	0	
52.24221	0.35755	0.01	0.1	10	0	
49.90518	0.52827	0.01	0	4	1	
30.00517	0.37725	0.01	0	2	0	
34.57416	0.44547	0.01	0	3	0	
35.03675	0.49035	0.01	0	7	0	
36.11454	0.48071	0.01	0	3	0	
39.35165	0.5202	0.01	0	2	0	
36.9676	0.50949	0.01	0	4	0	
37.963	0.55449	0.01	0	2	1	
36.59409	0.46193	0.01	0	2	0	
27.5704	0.32233	0.01	0.1	2	0	
27.37384	0.33227	0.01	0.1	0	0	
28.35048	0.34812	0.01	0.1	2	0	
31.46125	0.33949	0.01	0.1	8	0	
30.39559	0.33802	0.01	0.1	11	0	
21.98946	0.41895	0.01	0	2	0	
22.39629	0.43788	0.01	0	2	1	
15.12.2019	12:00:00					
9.53						
13.72						
39.79661	0.18011	0.01	0	5	0	
42.50649	0.16641	0.01	0	1	0	
40.56018	0.15061	0.01	0	19	0	
41.50638	0.14916	0.01	0	5	0	
41.06459	0.10073	0.01	0	6	0	
42.62857	0.0798	0.01	0	3	0	
38.70381	0.06073	0.01	0	16	0	
66.14788	0.15971	0.01	0	24	1	
55.32839	-0.19333	0.01	0.3	75	0	
54.38915	0.08566	0.01	0	114	0	
55.82777	0.29988	0.01	0	19	1	
56.93643	0.26528	0.01	0	1	0	
65.52317	0.35297	0.01	0	5	0	
59.28572	0.31636	0.01	0	2	0	
55.90275	0.28783	0.01	0	3	0	
58.47306	0.30117	0.01	0	1	0	
62.78074	0.33375	0.01	0	0	0	
42.40008	0.22148	0.01	0	2	0	
41.521	0.08675	0.01	0.2	50	0	
43.55982	0.16304	0.01	0	0	0	
40.32292	0.15767	0.01	0	1	0	
37.70832	0.12845	0.01	0	7	1	
50.73273	0.17055	0.01	0.1	33	0	
58.79222	0.61176	0.01	0	10	0	
48.86009	0.32429	0.01	0	3	0	
44.53792	0.27886	0.01	0	16	0	
51.31419	0.35816	0.01	0	3	0	
59.7443	0.35028	0.01	0	7	0	
59.15526	0.49585	0.01	0	10	0	
52.71498	0.40365	0.01	0	0	0	
51.86269	0.38624	0.01	0	1	1	
36.70482	0.31666	0.01	0	2	0	
33.99585	0.21366	0.01	0.1	11	1	
32.16528	0.18417	0.01	0.1	1	0	
40.26018	0.2772	0.01	0	5	0	
44.49459	0.09159	0.01	0.2	71	0	
46.03794	0.27102	0.01	0.1	20	0	
40.44207	0.37275	0.01	0	1	0	
39.90142	0.35809	0.01	0	5	0	
43.88739	0.44182	0.01	0	0	0	
48.76078	0.48029	0.01	0	0	0	
47.22108	0.43217	0.01	0	7	1	
27.62736	0.36155	0.01	0	2	0	
31.84027	0.38149	0.01	0.1	14	0	
32.57089	0.33257	0.01	0.4	10	0	
33.40828	0.35715	0.01	0	5	0	
36.5726	0.26466	0.01	0.1	4	0	
34.84852	0.32634	0.01	0.1	0	0	
35.51435	0.44918	0.01	0.1	13	0	
34.85143	0.45413	0.01	0	6	0	
26.09952	0.41949	0.01	0	7	0	
25.84889	0.47215	0.01	0.1	0	0	
26.74811	0.44169	0.01	0.1	1	0	
29.51417	0.44218	0.01	0	1	0	
28.94897	0.3874	0.01	0	1	1	
20.83957	0.28537	0.01	0.1	6	0	
21.44479	0.32598	0.01	0.1	0	0	
15.12.2019	18:00:00					
17.12						
13.71						
34.65143	0.14117	0.01	0	7	0	
37.43134	0.13841	0.01	0	2	0	
36.20876	0.13945	0.01	0	12	0	
36.90948	0.10233	0.01	0	3	0	
36.85683	0.05391	0.01	0	0	0	
38.28817	0.08948	0.01	0	26	0	
34.55547	0.04652	0.01	0.1	33	0	
58.70018	0.14859	0.01	0	22	1	
48.80371	-0.39026	0.01	0.4	36	0	
49.47465	-0.00163	0.01	0.1	113	0	
50.67171	0.27026	0.01	0	21	1	
50.99589	0.23327	0.01	0	4	0	
58.88232	0.30383	0.01	0	1	0	
53.65251	0.29806	0.01	0	2	0	
49.98651	0.25206	0.01	0	3	0	
51.81317	0.28589	0.01	0	4	0	
55.70724	0.32306	0.01	0	1	0	
37.58549	0.24139	0.01	0	2	0	
36.86741	0.23022	0.01	0	0	0	
38.61038	0.21584	0.01	0	2	0	
36.1649	0.17725	0.01	0	3	0	
33.99028	0.075	0.01	0.1	26	1	
45.03221	0.19511	0.01	0	2	0	
51.97909	0.57089	0.01	0.1	9	0	
43.97193	0.18108	0.01	0	10	0	
40.925	0.09965	0.01	0.1	54	0	
46.16074	0.29975	0.01	0	2	0	
53.16763	0.43499	0.01	0	2	1	
53.16294	0.39816	0.01	0	0	0	
47.51987	0.34462	0.01	0	2	0	
46.00636	0.36014	0.01	0	0	0	
33.13503	0.30365	0.01	0	2	0	
30.81517	0.19991	0.01	0	13	0	
29.18827	0.19158	0.01	0	3	0	
36.17017	0.2004	0.01	0.1	10	0	
39.56196	0.50197	0.01	0	6	0	
41.31379	0.34326	0.01	0	2	0	
36.83627	0.34288	0.01	0	1	0	
36.34032	0.43209	0.01	0	10	0	
39.85926	0.35723	0.01	0	7	0	
44.10429	0.43564	0.01	0	3	0	
42.57995	0.3755	0.01	0	8	1	
25.29704	0.35842	0.01	0.1	3	0	
29.05161	0.34934	0.01	0	2	0	
29.5066	0.18444	0.01	0.2	21	0	
30.38623	0.20732	0.01	0.1	8	0	
33.40151	0.28052	0.01	0.1	2	0	
31.94798	0.2581	0.01	0.1	4	0	
32.94481	0.31552	0.01	0.1	6	0	
32.25174	0.27312	0.01	0.1	12	0	
24.00266	0.32914	0.01	0	3	0	
23.87406	0.34104	0.01	0	0	0	
24.78211	0.35812	0.01	0	5	0	
27.26728	0.4005	0.01	0	4	0	
26.85709	0.38285	0.01	0	9	0	
19.60429	0.31574	0.01	0.4	17	0	
20.0832	0.37545	0.01	0	1	0	
16.12.2019	0:00:00					
7.19						
13.71						
38.12507	0.16718	0.01	0	7	0	
41.08321	0.15888	0.01	0	1	0	
39.33354	0.17937	0.01	0	4	0	
40.37454	0.15441	0.01	0	10	0	
40.21742	0.16555	0.01	0	5	0	
42.63278	0.14042	0.01	0	14	0	
37.69294	0.09799	0.01	0	7	0	
64.18157	0.1434	0.01	0	0	1	
51.80192	-0.67566	0.01	0.5	7	0	
52.98217	-0.30209	0.01	0.3	29	0	
54.52881	0.10622	0.01	0	17	1	
55.17751	0.27358	0.01	0	0	0	
62.94014	0.31932	0.01	0	2	0	
56.23787	0.30972	0.01	0	0	0	
52.69128	0.25602	0.01	0	0	0	
54.47732	0.27888	0.01	0	0	0	
58.85545	0.32067	0.01	0	2	0	
41.64283	0.26804	0.01	0	2	0	
40.29382	0.14366	0.01	0	13	0	
42.33367	0.15058	0.01	0	2	0	
39.93449	0.17906	0.01	0	9	0	
37.69226	0.15804	0.01	0	5	1	
49.36017	0.17798	0.01	0	9	0	
56.12207	0.5386	0.01	0	18	0	
46.91221	0.32251	0.01	0	1	0	
43.68441	0.28608	0.01	0	15	0	
50.03038	0.38516	0.01	0	2	0	
57.51453	0.35276	0.01	0.1	2	0	
56.57362	0.4456	0.01	0	1	0	
50.14793	0.36909	0.01	0	1	0	
48.99475	0.36584	0.01	0	1	0	
35.85059	0.32846	0.01	0	3	0	
33.6358	0.16426	0.01	0	25	1	
31.94476	0.18468	0.01	0	3	0	
39.607	0.25515	0.01	0.1	7	0	
42.7827	0.27685	0.01	0.1	7	0	
44.22887	0.2326	0.01	0	0	0	
39.1791	0.21615	0.01	0.1	20	0	
39.22916	0.38206	0.01	0	1	0	
42.95687	0.364	0.01	0	3	0	
47.25065	0.48436	0.01	0	4	0	
45.13794	0.42668	0.01	0	10	1	
27.44583	0.32361	0.01	0	12	0	
31.41383	0.45617	0.01	0	9	0	
31.59206	0.34817	0.01	0.1	14	0	
32.48378	0.41412	0.01	0	2	0	
35.52608	0.38211	0.01	0	0	0	
33.85875	0.2946	0.01	0.1	4	0	
35.06941	0.39034	0.01	0	0	0	
34.128	0.32613	0.01	0	1	0	
25.51086	0.19165	0.01	0.3	25	0	
25.3764	0.2338	0.01	0.3	23	0	
26.14533	0.38196	0.01	0	3	0	
28.98747	0.43145	0.01	0	2	0	
28.42122	0.44016	0.01	0	2	0	
20.7479	0.38271	0.01	0	1	0	
21.15526	0.41088	0.01	0	5	0	
16.12.2019	6:00:00					
2.23						
13						
43.06763	0.15134	0.01	0	1	0	
46.17391	0.18034	0.01	0	0	0	
43.7689	0.18988	0.01	0	1	0	
45.15557	0.19785	0.01	0	5	0	
45.12389	0.17954	0.01	0	0	0	
48.35651	0.18535	0.01	0	0	0	
42.56665	0.14296	0.01	0	4	0	
72.52543	0.20073	0.01	0	6	1	
57.92224	-0.52364	0.01	0.4	4	0	
58.97047	-0.18291	0.01	0.2	39	0	
60.3099	0.15589	0.01	0	16	1	
60.96519	0.28459	0.01	0	0	0	
69.23924	0.36899	0.01	0	0	0	
61.25362	0.32214	0.01	0	0	0	
57.41603	0.28239	0.01	0	0	0	
59.52324	0.30382	0.01	0	0	0	
64.7863	0.35778	0.01	0	2	0	
46.62712	0.31419	0.01	0	1	0	
44.71988	0.31224	0.01	0	3	0	
47.17301	0.30522	0.01	0	1	0	
44.54267	0.29748	0.01	0	2	0	
42.01549	0.21818	0.01	0	8	0	
54.73786	0.38694	0.01	0	0	0	
62.27274	0.14971	0.01	0.2	38	0	
51.42887	0.23965	0.01	0	4	0	
47.59538	0.41334	0.01	0	1	0	
54.85408	0.3026	0.01	0	1	0	
63.50564	0.30956	0.01	0	3	1	
61.81174	0.31083	0.01	0.1	10	0	
54.29333	0.40818	0.01	0	0	0	
53.35359	0.4241	0.01	0	0	0	
39.14135	0.36724	0.01	0	0	0	
36.67549	0.38368	0.01	0	11	1	
35.1617	0.32875	0.01	0	1	0	
43.67794	0.41657	0.01	0	2	0	
47.05693	0.45918	0.01	0.1	20	0	
48.09855	0.49892	0.01	0	3	0	
42.13939	0.4477	0.01	0	3	0	
42.47117	0.54526	0.01	0.1	5	0	
46.46204	0.43497	0.01	0	1	0	
50.96574	0.38215	0.01	0.1	2	0	
48.74958	0.35376	0.01	0	0	1	
29.67916	0.27234	0.01	0.1	3	0	
33.92439	0.27967	0.01	0.1	8	0	
34.32327	0.40701	0.01	0	1	0	
35.01099	0.42307	0.01	0	2	0	
38.25251	0.47175	0.01	0	1	0	
36.21488	0.48666	0.01	0	2	0	
37.37005	0.50227	0.01	0	0	0	
36.25238	0.44232	0.01	0	2	1	
27.07265	0.25144	0.01	0.2	4	0	
26.78849	0.33427	0.01	0.1	1	0	
27.73695	0.31445	0.01	0.1	5	0	
30.85476	0.33518	0.01	0.1	7	0	
30.00666	0.41084	0.01	0	5	0	
21.73136	0.41255	0.01	0	2	0	
22.11236	0.427	0.01	0	2	0	
16.12.2019	12:00:00					
7.8						
13.74						
40.9795	0.12	0.01	0	12	0	
44.08251	0.08416	0.01	0	4	0	
41.77341	0.08425	0.01	0.1	25	0	
43.22651	0.06	0.01	0	45	0	
42.95397	0.15057	0.01	0	2	0	
45.49068	0.18111	0.01	0	2	0	
40.28719	0.15169	0.01	0	0	0	
67.66729	0.39428	0.01	0	12	1	
55.91489	0.15655	0.01	0	79	0	
55.83782	0.33087	0.01	0	52	0	
57.11502	0.21526	0.01	0	19	0	
57.98991	0.29052	0.01	0	1	0	
66.33296	0.34343	0.01	0	1	0	
58.73638	0.2944	0.01	0	0	0	
55.05673	0.20005	0.01	0	5	0	
57.5487	0.16039	0.01	0	4	0	
62.10881	0.1921	0.01	0	5	0	
44.20902	0.1695	0.01	0	3	0	
42.64321	0.14609	0.01	0.1	18	0	
44.96183	0.24575	0.01	0	4	0	
42.32252	0.30222	0.01	0	12	0	
39.534	0.22687	0.01	0	22	1	
51.72446	0.35994	0.01	0	2	0	
59.20119	0.40458	0.01	0	20	0	
49.38541	0.33108	0.01	0	7	0	
45.53751	0.47277	0.01	0	15	0	
52.31076	0.35807	0.01	0	3	0	
60.79639	0.28496	0.01	0	7	1	
59.34103	0.3046	0.01	0	6	0	
52.35602	0.28626	0.01	0	3	0	
51.63324	0.30026	0.01	0	2	1	
37.74424	0.20903	0.01	0.1	14	0	
35.12832	0.35926	0.01	0	8	1	
33.5051	0.33272	0.01	0	2	0	
41.35479	0.40184	0.01	0	1	0	
44.7059	0.60592	0.01	0.1	4	0	
45.83705	0.2722	0.01	0.1	9	0	
40.6471	0.30418	0.01	0.1	9	0	
40.65743	0.43743	0.01	0	2	0	
44.8955	0.31545	0.01	0.1	8	0	
49.43876	0.27175	0.01	0.1	28	0	
47.19868	0.49587	0.01	0	4	1	
28.57912	0.36226	0.01	0	6	0	
32.4642	0.39954	0.01	0	3	0	
32.72784	0.46029	0.01	0	8	0	
33.55513	0.4242	0.01	0	4	0	
36.76165	0.47984	0.01	0	5	0	
35.07835	0.46862	0.01	0	4	0	
36.25748	0.50928	0.01	0	0	0	
35.32433	0.46941	0.01	0.1	3	0	
26.16234	0.28762	0.01	0.2	1	0	
25.8522	0.28512	0.01	0.1	1	0	
26.73285	0.28214	0.01	0.2	13	0	
29.80127	0.32611	0.01	0.2	17	0	
29.28568	0.35076	0.01	0.1	9	0	
21.11948	0.39642	0.01	0	2	0	
21.53304	0.39593	0.01	0	3	0	
16.12.2019	18:00:00					
13.37						
13.71						
39.77787	0.13854	0.01	0	2	0	
43.04758	0.09687	0.01	0	3	0	
41.48094	0.09324	0.01	0	7	0	
42.86038	0.06113	0.01	0	36	0	
43.35126	0.06422	0.01	0	37	0	
46.16691	0.22348	0.01	0	14	0	
40.74239	0.16216	0.01	0	4	0	
68.2382	0.39431	0.01	0	14	1	
56.22476	0.21168	0.01	0	74	0	
56.87371	0.354	0.01	0.1	30	0	
57.48571	0.22404	0.01	0	12	1	
57.55263	0.29037	0.01	0	1	0	
65.83285	0.31602	0.01	0	3	0	
58.29675	0.24819	0.01	0	7	0	
54.71249	0.13369	0.01	0	7	0	
56.59506	0.17915	0.01	0	5	0	
61.27581	0.19335	0.01	0	10	0	
43.63383	0.12805	0.01	0.1	36	0	
42.05051	0.27981	0.01	0	0	0	
44.63488	0.29716	0.01	0	1	0	
42.41423	0.27974	0.01	0	1	0	
39.85975	0.24331	0.01	0	0	1	
51.34412	0.3329	0.01	0	2	0	
58.91657	0.13243	0.01	0.1	14	0	
49.51297	0.20349	0.01	0	1	0	
45.67793	0.3645	0.01	0	4	0	
51.90424	0.31893	0.01	0.1	14	0	
59.87005	0.25754	0.01	0	5	1	
58.68098	0.34235	0.01	0	6	0	
51.83958	0.40853	0.01	0	3	0	
50.7508	0.40052	0.01	0	0	0	
37.34519	0.3497	0.01	0	3	0	
34.92496	0.32524	0.01	0	20	1	
33.23244	0.29144	0.01	0	11	0	
41.04469	0.49908	0.01	0.2	22	0	
44.30775	0.63657	0.01	0.2	7	0	
45.64867	0.33895	0.01	0	6	0	
40.49724	0.25951	0.01	0.1	4	0	
40.40763	0.47122	0.01	0	2	0	
44.16132	0.31613	0.01	0.1	6	0	
48.46109	0.3411	0.01	0.1	12	0	
46.45561	0.49927	0.01	0	2	1	
28.17072	0.2993	0.01	0.1	17	0	
32.14234	0.39847	0.01	0	4	0	
32.40153	0.45846	0.01	0	9	0	
33.23597	0.40054	0.01	0	8	0	
36.50716	0.53082	0.01	0	11	0	
34.62929	0.45639	0.01	0	2	0	
35.76416	0.4621	0.01	0	1	0	
34.70542	0.42259	0.01	0	4	0	
25.9604	0.27144	0.01	0.2	4	0	
25.64876	0.30891	0.01	0.1	2	0	
26.43477	0.25908	0.01	0.3	18	0	
29.41678	0.32871	0.01	0.2	17	0	
28.80169	0.41503	0.01	0	2	0	
20.96806	0.4043	0.01	0	3	0	
21.2657	0.39367	0.01	0	3	0	
17.12.2019	0:00:00					
6.31						
13.69						
42.24671	0.21798	0.01	0	10	0	
45.82617	0.19014	0.01	0	0	0	
43.66453	0.19847	0.01	0	3	0	
45.31636	0.15541	0.01	0	3	0	
45.63651	0.07562	0.01	0	0	0	
49.29873	0.06903	0.01	0	23	0	
42.76784	0.07499	0.01	0	7	0	
72.53208	0.20667	0.01	0	8	1	
58.53369	-0.3618	0.01	0.3	26	0	
58.93497	0.02448	0.01	0.1	96	0	
59.63201	0.36604	0.01	0	25	1	
60.31589	0.31531	0.01	0	0	0	
68.47762	0.36386	0.01	0	1	0	
60.00474	0.35092	0.01	0	1	0	
56.42521	0.27623	0.01	0	2	0	
58.34791	0.32067	0.01	0	3	0	
63.08937	0.37334	0.01	0	2	0	
46.40398	0.31995	0.01	0	4	0	
44.38376	0.3214	0.01	0	6	0	
47.15215	0.23182	0.01	0	5	0	
44.96576	0.1542	0.01	0	4	0	
42.17018	0.15055	0.01	0.1	21	1	
54.30135	0.29665	0.01	0.1	13	0	
62.1194	0.4683	0.01	0	7	0	
51.46845	0.3179	0.01	0	0	0	
47.46129	0.307	0.01	0	10	0	
54.36642	0.38856	0.01	0	5	0	
62.53404	0.45296	0.01	0	10	1	
60.73447	0.48618	0.01	0	3	0	
53.54865	0.46153	0.01	0	5	1	
52.75865	0.40142	0.01	0	4	0	
39.08948	0.39275	0.01	0	1	0	
36.82505	0.24332	0.01	0	8	1	
34.99768	0.18317	0.01	0.1	6	0	
43.33124	0.36897	0.01	0.1	12	0	
46.20234	0.21376	0.01	0.1	3	0	
47.70612	0.2796	0.01	0.1	11	0	
41.89066	0.38002	0.01	0	2	0	
42.15513	0.4129	0.01	0	4	0	
46.16802	0.50918	0.01	0	10	0	
50.4469	0.52975	0.01	0	3	0	
48.18939	0.47621	0.01	0	6	1	
29.68418	0.42937	0.01	0.1	2	0	
33.56698	0.42577	0.01	0.1	8	0	
33.69974	0.30947	0.01	0.2	13	0	
34.44194	0.38304	0.01	0	1	0	
37.78747	0.3606	0.01	0	14	0	
35.87013	0.42613	0.01	0	2	0	
37.07029	0.52642	0.01	0	4	0	
36.12151	0.4846	0.01	0	0	0	
27.1671	0.5067	0.01	0.2	5	0	
26.48865	0.35852	0.01	0.2	15	0	
27.35716	0.46596	0.01	0	10	0	
30.41189	0.50503	0.01	0	3	0	
29.70206	0.46352	0.01	0	0	0	
21.49997	0.31302	0.01	0.1	20	0	
21.85653	0.28524	0.01	0.2	4	0	
17.12.2019	6:00:00					
1.72						
13.01						
47.42284	0.22872	0.01	0	3	0	
51.51412	0.22056	0.01	0	0	0	
48.5734	0.22942	0.01	0	2	0	
50.64452	0.21851	0.01	0	1	0	
51.17141	0.21825	0.01	0	0	0	
55.73711	0.25806	0.01	0	5	0	
48.07237	0.2143	0.01	0	3	0	
81.58937	0.41814	0.01	0	1	1	
64.83386	0.48942	0.01	0.1	10	0	
65.17658	0.48175	0.01	0	0	0	
66.0489	0.18418	0.01	0	6	1	
66.43307	0.22516	0.01	0	3	0	
75.04977	0.26755	0.01	0	6	0	
65.33974	0.19885	0.01	0	16	0	
61.39826	0.28999	0.01	0	0	0	
63.47908	0.33495	0.01	0	0	0	
69.10827	0.39009	0.01	0	0	0	
51.86283	0.36442	0.01	0	0	0	
49.05307	0.35276	0.01	0	2	0	
52.35512	0.35376	0.01	0	0	0	
49.95535	0.34733	0.01	0	0	0	
46.83162	0.27181	0.01	0	12	1	
60.00981	0.46954	0.01	0	0	0	
68.29911	0.29025	0.01	0.1	25	0	
56.06278	0.33464	0.01	0	3	0	
51.51416	0.46065	0.01	0	1	0	
59.37517	0.34633	0.01	0	0	0	
68.58777	0.35677	0.01	0	2	1	
65.99427	0.35656	0.01	0.1	7	0	
57.82278	0.37019	0.01	0	7	1	
57.18084	0.47316	0.01	0	1	0	
42.50004	0.4245	0.01	0	1	0	
40.07243	0.35416	0.01	0	1	1	
38.24874	0.36339	0.01	0	1	0	
47.38587	0.37802	0.01	0	5	0	
50.27396	0.51819	0.01	0	1	0	
51.54289	0.4066	0.01	0	0	0	
44.96145	0.34027	0.01	0.1	3	0	
45.35213	0.42468	0.01	0	2	0	
49.77236	0.32238	0.01	0.1	16	0	
54.14582	0.58226	0.01	0	0	0	
51.66548	0.52959	0.01	0	3	1	
31.90331	0.43094	0.01	0	2	0	
36.13362	0.50101	0.01	0	3	0	
36.26586	0.50749	0.01	0	5	0	
37.04291	0.52188	0.01	0	3	0	
40.49223	0.57183	0.01	0	3	0	
38.08715	0.53422	0.01	0	1	0	
39.33611	0.56414	0.01	0	0	0	
38.08375	0.49725	0.01	0	2	1	
28.56909	0.3027	0.01	0.2	4	0	
28.01853	0.36351	0.01	0.1	0	0	
28.82148	0.35716	0.01	0.1	3	0	
32.23617	0.38126	0.01	0.1	6	0	
31.33893	0.35236	0.01	0.1	12	0	
22.6014	0.44575	0.01	0	3	0	
22.80959	0.46054	0.01	0	2	0	
17.12.2019	12:00:00					
5.46						
13.71						
44.97256	0.16606	0.01	0	7	0	
48.88375	0.1953	0.01	0	2	0	
45.9744	0.20366	0.01	0	0	0	
48.11571	0.17971	0.01	0	11	0	
48.23861	0.12061	0.01	0	6	0	
52.03899	0.14088	0.01	0	0	0	
45.27241	0.09863	0.01	0	13	0	
76.83096	0.21661	0.01	0	2	1	
62.22473	-0.38379	0.01	0.3	28	0	
61.23287	0.03639	0.01	0	102	0	
62.24731	0.43643	0.01	0	13	1	
62.94768	0.32155	0.01	0	1	0	
71.33188	0.36914	0.01	0	4	0	
62.16541	0.34824	0.01	0	11	0	
58.54323	0.30872	0.01	0	4	0	
61.01464	0.3293	0.01	0	0	0	
65.98522	0.3509	0.01	0	3	0	
48.92597	0.17934	0.01	0	7	0	
46.75002	0.17708	0.01	0.1	31	0	
49.66927	0.32169	0.01	0	1	0	
47.01881	0.29959	0.01	0	6	0	
43.77556	0.30931	0.01	0.1	7	1	
57.03173	0.45019	0.01	0	5	0	
65.37183	0.43127	0.01	0	22	0	
53.57818	0.33669	0.01	0	10	0	
48.71503	0.47236	0.01	0.1	2	0	
56.51105	0.35598	0.01	0.1	9	0	
65.53787	0.27698	0.01	0	2	1	
63.08758	0.39347	0.01	0	1	0	
55.33094	0.23027	0.01	0	25	0	
55.18734	0.29221	0.01	0.1	17	0	
40.64362	0.38307	0.01	0	0	0	
37.94559	0.40946	0.01	0	12	1	
36.24306	0.33247	0.01	0.1	9	0	
45.03759	0.38668	0.01	0	1	0	
48.45938	0.53999	0.01	0.1	22	0	
49.47469	0.63143	0.01	0.1	4	0	
43.15297	0.40704	0.01	0	1	0	
43.24431	0.55543	0.01	0	8	0	
47.49783	0.32285	0.01	0.1	9	0	
52.268	0.44445	0.01	0	7	1	
50.13536	0.31139	0.01	0	11	1	
30.58344	0.28354	0.01	0.2	16	0	
34.6646	0.39411	0.01	0	1	0	
34.76497	0.47139	0.01	0.1	4	0	
35.59426	0.49322	0.01	0.2	18	0	
38.98257	0.55846	0.01	0	4	0	
36.84914	0.48877	0.01	0	0	0	
38.08688	0.62709	0.01	0.1	1	0	
36.94273	0.46939	0.01	0	2	1	
27.62774	0.46443	0.01	0	15	0	
27.08241	0.33855	0.01	0.2	14	0	
27.89518	0.32299	0.01	0.1	3	0	
31.15199	0.38256	0.01	0	5	0	
30.46964	0.35659	0.01	0.1	7	0	
22.09147	0.2991	0.01	0.2	19	0	
22.36378	0.49229	0.01	0.1	7	0	
17.12.2019	18:00:00					
7.9						
13.69						
36.36682	0.13178	0.01	0	2	0	
38.54011	0.13855	0.01	0	2	0	
36.77877	0.0789	0.01	0	1	0	
37.83985	0.0618	0.01	0	38	0	
36.94081	0.09332	0.01	0	11	0	
39.21775	0.11482	0.01	0	12	0	
33.64506	0.1164	0.01	0	1	0	
60.06858	0.31288	0.01	0	22	1	
49.27446	0.15582	0.01	0	93	0	
45.88658	0.20247	0.01	0	68	0	
48.08216	0.10015	0.01	0	73	0	
49.76641	0.22194	0.01	0	3	0	
57.25759	0.26741	0.01	0	0	0	
50.51372	0.21952	0.01	0	9	0	
48.46097	0.12976	0.01	0	9	0	
52.02031	0.13873	0.01	0	2	0	
54.92737	0.15886	0.01	0	10	0	
